NU_INSCRICAO,IN_TREINEIRO
36aa7a4f0e15389ec06ebbb891e6df00c362eb69,0
5b5a3801318bca517f95091f57bd02299a91c0f1,0
b6c13204bc89f9bea526f10ddd8cab21b58ebb1c,0
e85f5cf920a699a2e344c794b253baab9cc235a7,1
3441202b8759f841ad63995729812f1cf5961b99,0
6a1d441947d44410a6a8adce48efd2e3cca4f0b4,0
14b3a7fec2ebe658dc4c612ddc80ff3917b7d82d,0
2b56b22b90c5816e673ff764f4ac48c69d576c81,1
1bb8289a1945f6e5a217e1de84a8825312964a3c,0
d9d291ecdcd082b062a853a8b37db449286247e3,0
918d62a6f7bb488ce9d15254259f70d1e53f3a3b,0
753f209e4e71ad34dc2f7f5bad76889b10e4ac06,0
206fc07ddf7f2a2c4b8f4686f02089e6f253d214,0
ede3eca44622a2f9327c3c570f25d67026b49482,0
2af958b63945600a1f9c3526b0c2d6be3ed60bcf,0
ca0a456226cefa206925beb1c1425446792ecbc1,0
2851ce3a8675e14238b7750a6bf3995bfcbc0b24,0
69aecf107b467bede38edc7fdde662173a55fb42,0
b8adcf5337cde3baa22b0794e0877c7fa3d8c4f3,0
904c901471918f3d6ee6fa079f3a9b482970d871,0
6ca163075690c400871cfe0338c40e90a74f2b85,0
5e713189ad449dffbce18f2b269e7aaf16f65e3f,0
addffb48c5d95acb0a4648e5ec73045da2ca08f5,0
3c7ff2d62794ad9f51f32481f6bab004e8435475,0
4e97a7bf4cb197ecab566cd99cfe1648e0649f0f,0
ae942505f5666b780558334dcf62784b2cf35872,0
6d096fe4b4b80739ffe548a428f6f3ebbd3b92ea,1
2502dbc82f719d645c4d2e4e15481bb5428b4165,0
150269d40abe000cbabb16593280068466f18edc,0
4c3e28cdc471240bd0e5d0e8142c7538d3ff0455,0
299120ae6924bd17f02a695b81a894ec0a0ab6b3,0
6766b908a63deea2324e62390d9deef21de6a10b,0
c9c3ccd90c77cb0adb9333e0d9d58408836a3d99,0
364f2c0037812ee2d2316839e07abd854ad2acb7,0
61755e699dee9b295cdceaceb74cf84f0af48ac5,0
9e0d88b9a8cdf0081adefa6b65e7ff30d9d7b4cb,0
dd56d1fa855e89a94c1883c4220347efb526d384,1
388244681c0fbc9aa03fd37a2e21ee55c7ed5edd,0
32fc2ffc998399a50b4bba7be182be8d3f744e77,0
a58003ef4bfd9bc1de43360aabdd9ecaef5caf8a,0
0f7423d29f5ab1ec89bfb07c84b474cadfd76371,0
ca551406fff21afc89014a7ce917595f5b1db7c0,0
61c0b06f8682342f2c12a027acec1f360f1f1fcf,0
dc2e5c74ddca1d1b50dac853a3391d2c949eb05a,0
7628d7ff944a91fc4634fcaddefd470a1a1aa7a7,0
9e6a503c1df7eb023765b01ba6ac926664c6078b,0
6f94d4c99f03fdf7b44a7fcb6784b96ba42a4777,0
3d284f987c7a919bb0bbf6a2da2da464a2079342,0
52ac54d38fc2d15de62c2b10d17e1503afaa7d04,0
4bd5e3b20e28bb9c8cb477d29570ba2b808fc3ce,0
94cedf5c36ed31a7bfb4a76d614f153e96420df9,0
9337bfd2945aafe068b7f7599fda6be6a85958de,0
2a3d6f3e1a54498d8a1e9dfb2ef0b1ded7adff94,0
3e327f413636b404dc89441b1f3e2ecc02499ff6,0
cc3447e3894a884c9dc82ea76f38baad29391244,0
0ae66a2f48c0f7e02dd4cc8f7ec485c70a56a0ef,0
0c1f6993c6d020cefea1ac222d9984485cc9bc3f,0
a706e8875dd4b621a64f1d3a1f2063e2a294f5e6,0
64058de8898f5dc56e75f76748cf26132bb021ea,0
761b8ac682c1738910f576218dfa160866856a43,0
f9a81d1c8cf07d8a525a70019a712dbf94afa141,0
5219ed1d4dccfb13fb0a6da10ba66cdd417b9fce,1
9f30d2b05c58e2739a4b4ae3e1ba90de8a530d61,0
16ea164bc1c3b44faaa9e4fd70bbd04a4c459645,0
d8e4051a4ceb0c92906676e51376a60973f6cdf0,1
5ea0559b388da3a6f85f2942a00dac42235150b1,0
b54d7b682d518a5d4bd2f4b349dfae68420cb459,0
136cc578741cc9016d1b1037911237dc1f25e6e8,0
95eda84755f687b78a9565aa410db5d2a2edc245,0
d22c13aa5196bd6309acc26399c59eada3d72ad7,0
a9cc10203478928bd58d81475c43125f5281f903,0
f679653750f2d9f90df71b3b9990b700f3b684a8,0
5a493d487f2468c2114dc03e1cd485ac36a5d211,0
25e4fee0a4e7180c08b1d69e2e56160f12ffb925,0
e4ccfba63a76d3e559f24d3e3a47deda2d3b65cc,0
31a68adf36affd5a8bc2dde0399d22dadf4f5726,0
901e7a5a1a87efa05d26cc3b6903c24fcfda4993,0
54c9b0080375df916b7d9165ba28e034367ceeba,0
9fa19c20ce70b7235d77ef8b38ec068721536e94,0
b80083e28af42802a7483c0c1b0dc4e66aa640a8,0
47fe088f269e0cfe014b083bc944654720e32297,1
9224e2efc42873ecc4ae851a2984c7259f4593f9,0
a6d1006f22aff5d74bc84f5bdd46508e894c0f08,1
2859ed3d5b95790d7b78d03cbe5fc684623157d3,0
554b073284474ca00debe572c862b33bc437b9c5,0
a85a7635df83addc95d13bb88f4040114335a85f,0
e08ce94ff34006bb92671b971d00e4f6bd70c82b,0
344d82fc8df2a73f4c847e093ef1ddb081b6bf45,1
97bf70f357f2ce737a148fb7d7568e9d3c81f8f0,0
223b07f6543ee0e1c2ee1bf91a211eeec4568bbd,0
b38a15002667ecec1323e374725f84f314165c84,0
efecae4a47484bbc51880febbce7c7bf57835389,0
5a638050af1a6af2a2df1a3c4e3eddaaa369655a,0
d095c9107cd9950094e7a25e668e36f4f82c2bdf,0
594d4f8a926a0be2a1bd808b00672349797c7bdf,0
d299d77bae80c83b027e32cae68661fb5c047127,0
228b9d413e0893bb5a6630b09cce96e12918e2bd,0
a77b85192a8e79251aeae3adfa971ceff98246c7,0
38046fccde6ea6bf33f4c10809185fe3083b19d3,0
fe1ed54a8bc474366a8a1e00a90a63942d102645,0
8e67bf491a167d11ed21ee3dd0b2a411efdf75f9,1
30f0bc02c1b46f07ab4afe4891c31a82720b1a75,0
c4226c46f0ff1c6e1fc2054a66293712550a19b5,0
31b1c3be1c7b566f0e65a362bbee31e89900c5ba,0
a62db45075285d6b49fa2da94accc8548de794d6,0
edcadf6d7657773f80d1e97fd9afa957ece7ec7d,1
15b98f54f630fdbd6aaebf3c953ab1b60c47d935,0
99cf4afedfbc64e67049dab88fdf6e771d8f5159,0
e4d6320f5efa8026ced1cad80b27407a94f060fd,0
94de0c2b5cd46d48b910e51fb96a600321a40ff4,0
b7fe99428f143e6392a57442ced4f39cf7bba68b,1
6842f4d02ca586eae659c86ee5c586d4e0f82b44,1
82befa5882db30fc68cdbf3d1e4df6fc078c3e87,1
9dbfdf6191764a778004e279af30c5895587ac5f,0
669572e1fb3e1bde2dcae3ee85efd0e18a716582,0
317f9e9179c0143b4533f83228891128a597dd43,0
f2ac93cc4901923b0eac791135f67a989cabfb4d,0
f28515672011e70071846b0066b24c785500a016,0
2ecc7ccd102589d9ab9f67332e9b3d546fe0e649,0
1a0f17ad65648295167426fe8d608a44fccc2e03,0
a858d339faed1c673be6f719d898293d16e73e1e,0
0c088c0c0892029cfa189b4b9dc71e2ce347d0ca,0
eeffa72cd08ed708d13c15247792c653666d5e4f,0
d09d0e3efdff8508392b9c9eab9c1f38e8f5fc68,0
60b0f8c31dfdebb52933fea8a5c5fd883cc8ea1c,0
ac2859de15039480dc89508a86918ceb3aa2fae7,0
f611cd72d6564810a6fd139bcabfc0bf4fd6a644,0
5099e54847f4c16ffc824fb88ba96317655bb16e,0
ee8d718a1f700fd1b5673b5abd1aca7b7a28c6f6,0
20fd3f48769c25f9bcd66336ee2770595b5c81c9,0
ec19c98c154d1aeb814db467c5f532764c471a3a,0
9a7a8e6acedfe129c5f8d60baed1782681f7e280,1
889853776ff8b2b1c939895fb335c76cc89d787c,0
d9602a163f82d42454c2dff86123b0781710936f,0
b2b9d0a963e53029eb2dac5debd9b014257beb44,0
e0b2e372d3ccf183f1baa51bdf520a963030f00b,0
760658f78c3f8ea3e085782ece3b2d0dd415a9b6,0
88a996df02337253c7603dac8caa03e0da824384,0
4435cebc9ffe2b084f91766c9b3de6d398071632,0
77be45aca907e2d775cae468f89827a49248706d,0
771ae893a4c11b346ad08aeff340a5fc48a5e5a8,0
15d23fdcf05cec2bd16c22e0605408e4b0d85135,0
be32204f4e73fd11d1fd5bf50e7192aa359c862c,0
7fe7b167415257eb5be83392b125b6a7d13368da,0
5bb60200ca31a67f4873d37abd5bd0e6f220587f,1
f53f789ae868a32123b79af6434731389d575e40,0
14e9c8ac2720eb40e6e68db1e357e05f113ff4a9,0
8cf122d5ae912e75cbcee123d16889f68d5f6cf8,0
78adcb7fbaaec23419d4d94187ffe171e2dd14a0,1
28e46d96a202ae06a3861486f487597ec6a7b1c8,0
3b0739cc55af0ae955dd0ad4187551bb1dcd999e,0
fc242c90b22db9e553a65c7e658df11e0f300671,0
357a4b479b8750acb9ebf8955c1586ae20f7209f,0
237310f8e99d1a0e6092730b4cb3dc8cc741338d,0
2a4e02087c0cb7642f7e6dac9aec318fe27440d7,0
c98bc7092d70be7a79d4cb87f9f6118b7dbfe5ad,0
a9b4ab087d313f7a7edfaee9e222697d7f5cd117,0
f7defafeabccb526d7b0d85bd9f40eaaa96b4c7b,0
c4393ebc8d30985a1004695d74f8a203e6cc57bf,0
98f3aa7769042629428f4144417f194dffe02b60,0
9f767993b95d50bc7a70d1f9af125d12e586a534,1
d2175a6a7bc3d5983799751b92add484a5471664,0
fb7f257f8241aac73fcd7bc2344ab09b28b3d540,0
29edae9ddd91360fdc9025b6ef386890bf3d5ded,1
fa4aa07f6cff5f2786291563d16f35f10cb870f2,0
8c97ccadd43968a5f29c588dfba52e21a046f342,0
407d224b52ddc686332ee3bca2c7ad6fe179fc07,0
6451366e7d0659fea59de5e7e41369266e4f5347,1
8d933a1669a071dae335fcaff192ab17e69eca1d,0
068aa041045db39fea5b08044190eec4ffa68254,0
b2c57829a587aaec285be1fd4f8f054bbd0d6092,0
8a59a767459b1a9a87b8d1fa4d9ec4b7da1864e1,0
3ceba43fcf50d2ca2319db6b93a0ca955c4e7617,0
c60c1eecdc11186590e3bf88f53290c536773622,0
20b2d93e0f81130f4dd9ff59008a4c3de51e532e,1
f1745f85f0a5831b0f1d6900f77d32d72e366f38,1
953aa238aed25dff1e952c3c80d986c3e41de387,1
03ac697f4414667311c025ba7f7037bdc399eeb4,0
e730f037acb91f3dd47a17945867a033ab3ecc47,1
0ef49fa23d1371b21fd6a10539c1390f6683e926,0
2e0c012ba965370492f14e28ea4220facf423b3e,0
3e1c661212e3631cba5c2f82bff66b321b043b4c,0
9091d2782cbe0d4ccf40994c694f05b50b527209,0
d1a6d11667d46e6df9af7586841a472b0f14573b,0
f28f96f4501c9a57875de38a979555e8ed5c82e7,0
dc40dcafddd8f71871f1c437fd634e9e05c2b689,0
a3ca7d5132c4545eb6a8e1a794f5c4d51105cd11,0
ce3633d5766a72b3da6f78f21cb537844d15fa51,0
15a9d146b309afb8b090a38f604106d2bc1a58fc,0
5af18bc0784f94f26f5e62fe0f0fb901c64c4df2,0
738354e53ab83b41cd4050986624515b5ef7fa16,0
ddc5165f8990611ef6ff9a6cf4c212ccac9de695,0
63b6ba6cb2888fee5a8747e00e46b81aa6506925,0
7be4e0b3abeaafb09c49c3cdb669b7e9ea69412c,0
9aad43d4867702ec4a025fd9e4b301ad5826b9ce,0
5db932683ae2d6eff1101e6d4788712aaa44f409,0
226f91072c52a618c7ba1693697f6f2a803ef09e,0
7fdff9d610af5e667ddb148781de4776df8f6bd2,0
3cb6f3f9c1a4e4bd97c61c0d50730887338142fe,1
a230dd5e87677113ef45efaa7a24050821b153c2,0
74072ad98850e816d732de5ff204d24df0571518,0
1ac0f7adbfa4b930ca7f899e3a4ad39369bb509f,0
8bf9375db4e378798282a37f617684946b089b27,1
26f67d6a9f719dd76be753c661882a63d96dfcd5,1
3f57a122c1112fe93b1033d071350e7bcd1a06d8,0
37dc641658f0e4a3428c06dd96524a248f08abec,0
c2dcd2e471738032af20b11f40fa7f6d66bb25a2,0
fd4b9c81bb8b9980aa046f102673077e95449df1,0
099064d8d5af2126c84fc60070af149412e0a167,0
f47f63a4f5129f43edc4e1713f4ba790e00351e6,0
909b570b25f83c3a02ce23f238638b3ab007fbb7,0
d8d5cc315f99d91b87a2a363f3b3b18015b4ec52,0
f50c2f8b01b9439597c3452c7aa96bc7d2cb8122,0
26c7f5ed773635ec51de3407ccd2a6cd792373c2,1
ac38eaf1eec078a8d10c44f86b890b74ae76c328,0
58929855fa88444bfb95fa4847e37675b517ae3c,0
e4bc9057f2f689f0412aa99b3d490611eb327790,0
e6cb1cbd661729be7b0cf098379f61cdd3f3d76a,0
d276140af0cabaec410702e29c81a923e2450408,0
980699794495bf5429d511321d0fa1e352ba232e,0
244a6b6b4c7799805c8b4607ac0c1eff50f27669,0
517d026df594bd1b4ff570c0e900c7a16251abb7,0
5cee3bf04fa9cd5f74004a384562a0b555e4eb2f,0
9cb710f554807d518d742572a7654fd1c53bf5bc,0
ad9a590914dd54ca3b39b5776906e9d84cd0f461,0
28997c2401203d5ec42f3377e69959249c9414c8,0
e174356ac8b3609e79ec252d92ef5b41afbe8e93,0
9e2f51223d00fba83b231bd45562f1f2178f58fb,0
fe711846bc000969a13971ba1e65250d091f078a,0
d13715b0e1fce2fa0886640b451b39a8d0da8011,1
e7e527b1a05ac0181746179e4c8703c185313408,0
66ab4d278ea215ca49bd0f4759845c8ffce4101e,0
f5be406ec101fcf4bc0a0925b0bcbc440af47803,0
e9b6929d5132a765e702531c0f72a16c92e6e641,0
cbe1e37522bac1833de662344174eecabbf92765,1
dad16cfb1886cf26f1198e1a91d682f6564380b9,0
253a846b577b91de13e0f7d5354c01ae57fa4f1b,0
34a3b0e0c976b0744015c913e677e7fece35896b,1
4925fbf373bc5643db5b53e346aa533e94aac72f,1
12fcdf3dc5aece5a3411d500665bec57c2201dde,0
86fe2ff54bcc0d09e57f6be2153078b6348a9d21,0
0786a1a46ec2b9d40021a1c104116cf7af57cc3b,0
ca08941f4497a4d2a728b47cca67689ee8476e13,0
84bff8f2c57378b0a1cedab960f8152edd67b286,0
57bbfcd44d5b56a1ce338a891a152997b328934e,1
d4fbfe91160b346b39eb62edd565d58732be274b,0
0c9e2c7b2dca44a4916fdd5554e9e1257d677840,1
88349b71a9ee5a19b6fdec4131c840e9ef91b801,0
d65df2b3cf09e9b99be307101c96f10b3c0c20c1,0
daed8b40487dde6c0bf2fd55769c4f67b3e225a9,0
10f0ea237bbef9f394ac417b8422ca2f13ed8a49,0
bdca69480e26c0658e788d8c2dc13d82b81bb741,0
f3afd8db925d62c5d73d6726d82106290be971fb,0
ffa6ac1e0524fd5eabca7aa0743d1044d3e575bc,0
e220885021b6424a62054a96b6fcd1bf9c8366eb,0
528422d722f7e4c1fbf8255f5e61a1ccf734599c,0
f166bd6cd9b753d6f884fe7f1b712df95eb7bcda,0
9113bf3bd1b03e1279d50c7fdf2f33e0ff5b37b4,0
8108d54e0d50d933f5420e9ce21db3264e3cc8d4,0
146acb78fa70ecef4af614cfe4b9d8b2232e3892,0
47e6e754759d2fce50e5f23efc755e9015b2c3d6,0
8c8fc83f8e4f266b31230074b091463e417187a9,0
a69f5ded40f511d0f5e44f92317294d01e9ecb08,1
fd590527b8908d453da89a9892fc4ec00ceb772d,0
88e53a202fe955012fc22a82c19dcbddcbbcb033,0
a936fabbc036c147a6d0f1663c52786d4aa47a65,0
00d5514017cff4aa0c80dbcc5528c3d1d03afdef,1
ea0d2bbfe9c8f1fb93afdab52e33d6588c675b6a,0
e99ab15d634e45d70960fbbb4da0857045ea39d1,0
2f46bf4d3f210c5b94a196fd837ca7e200911553,0
7aeb3cea5b9f19de528d0d613abce6718e9a869a,0
118aaf7e9e597e17a771233c8d1f7153a52bfac8,0
26c8a406b95475ec2220c5b8b9b8cb8808ba3fcd,0
3a37c08c87010d3b17a6b238725b5b63933326d0,0
1a2b2fcdf40275e30d3eff716e447d3980659b1b,1
d521defc6f1219aa4d06a3bb1c5429da44577363,0
4d6e366583c59bcdf6bab3ee06a559dbff3cc3f5,0
928dbaff9081e845839e66cc608aa9e9375da6ed,0
712f4d12ff67ac1bf7c518487344e673b92c8394,0
dadbbab1d0ef54e041bfa6d57e4f42c453f28ca6,0
d800e2a9316083278e431bd453729f080a0dbe8d,0
5ade3ffce53e2f935bd189515b9c3d30a14914a4,0
0246f5215255db0db3325dd6a99b020f934c1386,0
d727cc17a6863d6e1e12fe5ae86fa865a15bae59,1
cd4d97fbf8cf95acc50cb2f12681fe4309d6d38f,0
4548f56fea874c461e09e0901a6488e8519712dc,0
54834af2286cec5e9927ff38fefb9c41b69f40f7,0
7bf1c6e98dcd01f0a10435af40aa2529924a096c,0
017d95a76e3aefd387ed73170cb46cd0bc00a035,0
c7883dc9eb8990809fdca9038093c9174e78ff3c,0
aeba9267798e1778bb9153c2ca334f36090793b7,0
b2854dc408e3eb6117fcfe2b608aaebfb2a34c1f,0
e71d2f1d712e7f1a0a5b185fb989bd542d676c24,0
9dc9037c7272c9c42549f2ef4c8952cb088a792d,0
7595d76ffcf000d54faf5430abcc088f4e4790ce,0
c1f7039e5e6c9f6bdf72d4c943acced044072720,0
3d2c4832d568132c9a26f950a7afe085387a0f25,0
fc2dd4d4516c29878d1ec89bee0709bb28cfe8aa,0
b52aa1d9ed90fd80c99f311f7a76c0eef1c69b1a,0
9fdb47a13cc886a1f0d801a65486ec267763ab93,0
7950b403d7fe7f75a26bd46683d4070bca57fe6d,0
10efaf44e7dbcb5c1b7496f50ac5c54e0bed4c7d,0
2b1edbcc957facc1cad3200ca0f2316a97d8d785,1
92a4bbeffb62968a21d9138c1394677ec82d5704,0
1924fb79db259dac2de032571ee7f5a8a01c8793,0
8be0f3984883c3b5eff081580b1ed532422be122,0
31ba245fb618e514498a6df2306d4557d1f8f4c8,0
cb87137f8570ad3a9df00c775c53298529a7eb98,0
206f4ce595f4dcfba18fb65f02a9e080a70c81d1,0
1fd9d33abbed9e368c1a8b1bb4b000210cfc3d20,0
6d20127e1186ce2cdd7b8e3ea57f1e3a99e89fde,0
bc172ace21b065420e4f03bbb9bc6a17efc24c32,1
33129898c7714b201d9fe97164ecb9d1dc9d9fa2,0
33f82ba22e8bb1f814046107957d6b44ccb6bfce,0
8fb37d8f6e506806be254663372c9bc91e373dd8,0
44694176818a7986ec1c8287cc1807148bdfcde3,0
45d9419a0ad8395cfb76742468df885eb983b06c,1
206c069c32c575602de446f2900fa352bc0acc6f,0
2eb8ffe0cc1e5ad5a03485ebc03c02955654a75b,0
62f2db767c8c77ade79ed275024c7995bb384d9a,0
6a508337225109861b0b6edbc8e0cfcb9dc733c8,0
cda94be44d114361aad79f464f7b110d6454ab61,0
c0f10a0a6038929b8109d1ca81d9c9737ad3421b,0
a60e139ee7996befabeca7f51348c4c71978792b,0
dcba304a135cf31f00a960ed49af0bb2d18dca3d,0
1e7f731753cc5cba9098f1d8ff36ef50279e64bf,0
546dea50f7f361b85e5046b5fd1a3db101fc4972,0
8f8cc1cc7109b47ecde6181dd4d069083e7cffd9,0
4df28584dfb90f31f610b20dc49759583edad1fb,0
3061277435cf8a0a8b4fd48479e3c92bbd1039d6,0
060251894d4401625f13c7f0e8ffe77dea1c4a2d,0
52f1d6166801d81a73a2f8342d7d81cd483c96b4,0
a1e04a2715217c386b9e39dc0772fb37aa68b630,0
a4eac046a7ad8044e906f762bb6569a5f1b9f67a,0
abfbd51c840f1051d87217df41ad21ceb53ebac2,0
9087a3300cef10db32e55f118b3248bcf54a0210,0
c0d4c84a048b7a6c1be75f7944421f1011b66cb4,0
9aba61d4b1032e3a0e0492b9363e133400083b51,0
7ad0a2658814c0a9079ecb38964be3d2a5aff35a,1
087fce6e481042273ee17dec4a1de0e5340b1f69,0
a9c2d74cd64fb7609badf7b0c8f7b2a4131bf38b,0
353766dde05a87816e715b75aee3f931e20de788,1
8312d25a1dcc1dff720f28006e801672a4570b53,0
69f2f745dd9ef3121a5581cd39aa79e6e249d278,1
31e40da98cf9d1433b715d4be7035b67de4e0ca8,1
5e62ed1798f51a51353dbb6694a5fd653e7c79d0,0
62d3c53a30130882b625edd90164f3c4fd13b16b,0
eeab2ac001c7e07232313142574eb94774430cac,0
777ac4da5fe11ca40fae9c3c5106b40b1fa818f8,0
97a9fe304ce0d33489b87d2f053d2129a2a70195,0
4aefaca551dfee254f8d69ee054b9d5181afb94e,0
ddb54efa49f8e20c14c2877760d5d65fed62f8e2,0
908e25dc0e22cd2770feccb52180b13637e4ab6d,0
565ca026c11258a638c15bf6678a9d38c106716d,0
18b48576de8ce509c26179f71b7c364358c28a2c,0
a0900f02a2ad3673d5c70e42000301d91ca8e8e7,0
a6b3f31c8a49cb5d2e3174738cfd047c80ffd051,0
bb314eaf75f08a37458f90da7ef48436dc01d0ea,0
766ee5998cb2f6a966a9cd73e697bcd5f924c8c2,0
e1a5b51f2fe7f00defc83f3b1cfe87b8e8a8d78f,0
ff6ae804068d0ecbe71271cc61749b11321ba22e,0
90fc8c46cb90d8ee1ac43862426ce64639e01177,0
2f9ff89a6fda86f83088d0af4bb6e118aa37dd4b,0
db2af533ab63aa58a92b117dcb9c4c04ef0e6a42,0
76a427aa3aed17cc4a612b1781b4b964c1d94855,1
286195fb5c4ef76d6c8be45d2801131269382a93,0
f472de30e072e049650ea06414804560bc4f9b64,0
fd6f0386a8046228753070c30161e03f8ea8b7d5,0
f620b4066276df878b7a85269f2c4598158c57f6,0
b840cea2b701becc1a1b0601ac37078021d60814,1
84f1b4448fd4c693d909e2255356759dcb59ba4a,1
bbb3e69867aa3b24b495c6f502ad9522c5956194,1
221fd86f59a4e7350d5ea913a3d741b9002e2e81,0
b4e5abe002cb310d33fef177fecd9602241226c8,0
2c7b7cfb37b973116aa7678ac79817f760d00691,0
32154daa795210a49f46be6648919994249e8e99,0
2cbba78547ed39e8652c7ffa6a29eb526faa6aac,0
b1512d178c5ba1816204745fc2362c024cf96c51,0
c5e139ce11e1e03f613aad9130a9411f57da9868,1
2cf8be65060eabe7c5b4b5b6134323ddba72fe4a,0
5e952730496d82b02a8a4e283d28975996f37fd9,0
e47e5706333fe8d16c206e7b486d7e0d59b4a13a,0
e9482e74bfbf76698ad419e2cbb733d9b4cc0526,0
3b4fbcda6262f5e1d039c105dd06fd7eee4d2418,0
7335be14aedaf100a4cfe40026f7bbf3051058cb,1
b6a066507c9b2cb216f20f3134fdca770c418a49,0
242797fc9c8aeabe123a7825ad4648690ed755bd,0
72c57e1fab29a3b34de5d34351275069de2b7dd8,0
259dba204804925a38bfe3627798352e8ff5c4d0,0
23a8545babf3026636bbaf31ccdc65a5120dea86,0
b820fb3ea480a1cb0e8d6bfcdc4130267b4515f8,0
f7bd15ce5a836a14c9d2bf2df4f44a48467d3f1c,0
9c52c6438b5c4208fd91b62e4d55be35d4576edf,1
eeeb8a28be62386cdb10feebbe795e481f7aea24,0
2056b787eb929274da2da1261d1cc4016642c1e2,0
210abd9725b41cb3c2b82f2e4f2fc14f1bd5eed0,0
946c726aa72405dc3c8a79675014195512d67b23,0
39c4f843da0716a298569c741980aec87e3e1486,0
17b9893ea4c7e2abefab024b29ddb2cdc2c79776,0
463e6532baedc279902e8f32ce2aabe790279b53,0
69835d942cf8c81e26fa54e5226de3dcfdb4ec59,0
0f4cef45b53e1803988613acf6869c146dc36210,1
ba26e5dcb663bfede2b41a536a2dc6b7a2f40170,0
a8352c5894eae663e1d88661e44d08e3cf0ff98f,0
1c290f4bcb7e616831b2c176badb38357d57377b,1
addc0aadd6b415f5560a7b75c3029c10102f0950,0
c67628d9ec32e113b4e61e779873d8c4d680f776,0
6d209b39d18d02466af553fa32dac25d4604bd06,0
cf5ce0c34e198fb815dd3dc999ef4f5f2d73bfda,0
ceb8743db8c56b5ecbe4276013633d038633e6ae,0
064c8dcac41c82c3043a22e1db67b07dd693e2d7,0
bddcbddabba50add9ecad089e78de2209f453b36,0
d9cec9e7f9e448c2a7f557a0ad11fdf0c63d3adc,1
b267d711304b8c06f16cc3894d87e64a85349c0a,0
df3126f12f8c808731f851e9180a5072b6089375,1
2feb17639e2c525bd598141df24c22464db873d7,0
fc23987d1e8544a21f8ee2c3f9373b5aceaf9318,0
ba213832166b0c82395f143d26e109ee620038e5,0
4d2c9b4a12bb86355cb959104e4f8fa9cc575d32,0
fd43513a4aab5d59656544440b8215ba57ca1a79,0
3b2f6c470076fadeeecc3075f35e7fcd3b41a201,0
2f2db4cef51124ff155d7faf815d32bac0628ea9,0
2b0d057ff03d9bc2fb9104dac4dc65dd643dc4f3,0
2216494caa9a0e9a6a1b5172958c730a594e4bd1,0
e6a7cca449863c3453839d19ca6a71839207beba,0
1598e3a3528f61411dcaf68a7568357a121f7e34,1
f7b8cd5240a5f2d37d88322818f20d5b5d70be46,0
64762d7b38a0cb9c8e52a61c08568e995813a125,0
18d070496a2b161441f060e2ae9d1ecef3cdf616,0
412a6d928f3f3ca857f16aab7ce4b9669b36d83a,0
41c3c33111eac300e236c739a68c8542d4985f6b,0
5e83bbe82cb01cfa540c4c739cf8d7bc401bd181,0
2968dac584fc4a4f5eaf44d7e33e1a636318f259,0
5c6d8e3088d9b0497fb009d5bc6c214023da6c38,0
0087ec866cde7440eb8786a661ecf506e87ff1c0,0
847f1b2ff428b8780de8269434a34be9cca03324,0
80a88ee5fab437d937527f2204daf5aa83ba111d,0
7a2e87aa7490e73ead330184d84fd477bfe89056,0
d9de85d6479daf822ac8d1815398291e67a887a2,0
75c94ee725b61a791967b028fff842535728ebe2,0
fa770e79963dfcdf30005e9b1c172a04b6263aa2,0
913de921b6ee301e5b01bc6ca635b341d4281059,0
d6f9e4321e2a75a4ad0921ad18120832491c975a,0
ef20992c123f36c4490d508b5653623b1d02f56e,0
f656f2667f2f1ea0fcf65d0cfe0d8b16cf96eca8,0
64627daed6e7496093a4962f23edd92ebb2f3925,0
a8ca0423274d9ae047d99c5e99e56ac94ef6e458,0
57adfe35865db8f4d54b30ade1a1eed39940da40,0
29b8744f900f5b492deec4434db5a3ceee4cb8a3,0
c243cdde31a5c73003a043c6f852dbdf3601acf8,1
c45f708d00ed908c06d04951fd3cfa27a0ed4e24,1
c3478f4b0d94fbc87cd0421366be7fb8a55ea16d,0
c87452268c2d4e47776ee9e6e0e0f0b13027cc7b,0
327a8d9c8e69b3297ee9b80fbce520e655eac6ed,0
4c7260a303fbc24d1741a342b013e88d890a375f,1
fef491e4c927d96747e6a784119a86dbee7bc50d,0
701bd4888c9b2adccc0800dda6c7f1c964e22cc9,0
edc414b4f2bccf40d4bd5d0a23d8b67f1a4a0f9f,0
796b333884493724cd6506a071b0add57c6b82ae,1
70630b837eb95d455058ebc22892a169c6a1d0c4,0
f4324791277db78f156e6f3355e65e825da31e43,1
54c983781f6d45edecae33da3b3966f747f75c44,1
6a8799cc58a6cc1cba3dab1af7028003679a5542,0
f192dabd2e2772daf38ab2ac100550e06128b125,0
3e08b757e40c4ecd242257855034395092076978,0
f90776f5212f9186634ee97708ac353471cf8680,0
d88e4f5cead4eb49229942f488a7ceabc0b94c6a,0
669f2d404d94b5ab1d1cae6e580cb73cb0b0e5eb,0
3227f2c48ddb3e057c148867b6a593ca5d657702,0
00026cc6d79d7fb80b8c52192de13d7cb5259dca,1
a69a533a69b7c2acc7268ddde55c21b8f36f814e,0
59b497b5571a3cb8e629ccfbee18802bde6277e8,1
1dce8dd61abb14a5f17cf568bfcaa041b27c55da,0
31135d44b31ffbd095643548115373e6428beed2,0
7eba73b97e1a1551a73416e4751b29176e10378d,1
6f22e7cd1200a2dac5f58a075d5d9df3b347fe2d,0
162fd8b02589f2f61f5325a08bb66981c99e326e,0
